,start_time,end_time,start_frame,end_frame
1155,01:42:16.300,01:42:17.300,184089,184119
1156,01:42:17.300,01:42:18.933,184119,184168
1157,01:42:18.933,01:42:19.500,184168,184185
1158,01:42:19.500,01:42:28.400,184185,184452
1159,01:42:28.400,01:42:29.333,184452,184480
1160,01:42:29.333,01:42:30.067,184480,184502
1161,01:42:30.067,01:42:31.267,184502,184538
1162,01:42:31.267,01:42:32.267,184538,184568
1163,01:42:32.267,01:42:33.300,184568,184599
1164,01:42:33.300,01:42:33.967,184599,184619
1165,01:42:33.967,01:42:37.867,184619,184736
1166,01:42:37.867,01:42:39.000,184736,184770
1167,01:42:39.000,01:42:39.700,184770,184791
1168,01:42:39.700,01:42:40.500,184791,184815
1169,01:42:40.500,01:42:54.700,184815,185241
1170,01:42:54.700,01:42:55.200,185241,185256
1171,01:42:55.200,01:42:57.133,185256,185314
1172,01:42:57.133,01:42:57.633,185314,185329
1173,01:42:57.633,01:42:58.133,185329,185344
1174,01:42:58.133,01:42:58.700,185344,185361
1175,01:42:58.700,01:42:59.533,185361,185386
1176,01:42:59.533,01:43:00.033,185386,185401
1177,01:43:00.033,01:43:00.900,185401,185427
1178,01:43:00.900,01:43:01.400,185427,185442
1179,01:43:01.400,01:43:01.967,185442,185459
1180,01:43:01.967,01:43:02.567,185459,185477
1181,01:43:02.567,01:43:03.100,185477,185493
1182,01:43:03.100,01:43:03.833,185493,185515
1183,01:43:03.833,01:43:04.333,185515,185530
1184,01:43:04.333,01:43:05.167,185530,185555
1185,01:43:05.167,01:43:05.667,185555,185570
1186,01:43:05.667,01:43:06.667,185570,185600
1187,01:43:06.667,01:43:07.500,185600,185625
1188,01:43:07.500,01:43:18.933,185625,185968
1189,01:43:18.933,01:43:22.133,185968,186064
1190,01:43:22.133,01:43:26.900,186064,186207
1191,01:43:26.900,01:44:35.667,186207,188270
1192,01:44:35.667,01:44:42.400,188270,188472
1193,01:44:42.400,01:44:43.900,188472,188517
1194,01:44:43.900,01:44:49.700,188517,188691
1195,01:44:49.700,01:44:52.533,188691,188776
1196,01:44:52.533,01:44:55.867,188776,188876
1197,01:44:55.867,01:44:56.433,188876,188893
1198,01:44:56.433,01:44:56.933,188893,188908
1199,01:44:56.933,01:44:57.767,188908,188933
1200,01:44:57.767,01:44:58.800,188933,188964
1201,01:44:58.800,01:44:59.400,188964,188982
1202,01:44:59.400,01:45:00.900,188982,189027
1203,01:45:00.900,01:45:01.600,189027,189048
1204,01:45:01.600,01:45:02.200,189048,189066
1205,01:45:02.200,01:45:02.767,189066,189083
1206,01:45:02.767,01:45:03.300,189083,189099
1207,01:45:03.300,01:45:04.100,189099,189123
1208,01:45:04.100,01:45:04.633,189123,189139
1209,01:45:04.633,01:45:05.200,189139,189156
1210,01:45:05.200,01:45:35.300,189156,190059
1211,01:45:35.300,01:45:35.800,190059,190074
1212,01:45:35.800,01:46:05.867,190074,190976
1213,01:46:05.867,01:46:43.333,190976,192100
1214,01:46:43.333,01:46:58.667,192100,192560
1215,01:46:58.667,01:47:08.833,192560,192865
1216,01:47:08.833,01:47:29.600,192865,193488
1217,01:47:29.600,01:47:34.767,193488,193643
1218,01:47:34.767,01:47:39.667,193643,193790
1219,01:47:39.667,01:47:40.167,193790,193805
1220,01:47:40.167,01:47:41.867,193805,193856
1221,01:47:41.867,01:47:42.533,193856,193876
1222,01:47:42.533,01:47:43.033,193876,193891
1223,01:47:43.033,01:47:43.667,193891,193910
1224,01:47:43.667,01:47:44.267,193910,193928
1225,01:47:44.267,01:47:44.867,193928,193946
1226,01:47:44.867,01:47:45.367,193946,193961
1227,01:47:45.367,01:47:46.033,193961,193981
1228,01:47:46.033,01:47:46.533,193981,193996
1229,01:47:46.533,01:47:47.100,193996,194013
1230,01:47:47.100,01:47:47.600,194013,194028
1231,01:47:47.600,01:47:48.100,194028,194043
1232,01:47:48.100,01:47:48.900,194043,194067
1233,01:47:48.900,01:47:49.400,194067,194082
1234,01:47:49.400,01:47:49.967,194082,194099
1235,01:47:49.967,01:47:50.533,194099,194116
1236,01:47:50.533,01:47:51.033,194116,194131
1237,01:47:51.033,01:47:51.733,194131,194152
1238,01:47:51.733,01:47:52.233,194152,194167
1239,01:47:52.233,01:47:53.033,194167,194191
1240,01:47:53.033,01:47:53.567,194191,194207
1241,01:47:53.567,01:47:54.567,194207,194237
1242,01:47:54.567,01:47:55.067,194237,194252
1243,01:47:55.067,01:47:56.067,194252,194282
1244,01:47:56.067,01:47:56.667,194282,194300
1245,01:47:56.667,01:47:57.233,194300,194317
1246,01:47:57.233,01:47:57.800,194317,194334
1247,01:47:57.800,01:47:58.433,194334,194353
1248,01:47:58.433,01:47:58.933,194353,194368
1249,01:47:58.933,01:48:00.433,194368,194413
1250,01:48:00.433,01:48:01.533,194413,194446
1251,01:48:01.533,01:48:02.533,194446,194476
1252,01:48:02.533,01:48:03.633,194476,194509
1253,01:48:03.633,01:48:04.433,194509,194533
1254,01:48:04.433,01:48:18.733,194533,194962
1255,01:48:18.733,01:48:21.000,194962,195030
1256,01:48:21.000,01:48:24.233,195030,195127
1257,01:48:24.233,01:48:24.733,195127,195142
1258,01:48:24.733,01:48:25.233,195142,195157
1259,01:48:25.233,01:48:25.733,195157,195172
1260,01:48:25.733,01:48:26.400,195172,195192
1261,01:48:26.400,01:48:27.633,195192,195229
1262,01:48:27.633,01:48:28.133,195229,195244
1263,01:48:28.133,01:48:28.833,195244,195265
1264,01:48:28.833,01:48:29.733,195265,195292
1265,01:48:29.733,01:48:30.533,195292,195316
1266,01:48:30.533,01:48:31.067,195316,195332
1267,01:48:31.067,01:48:32.433,195332,195373
1268,01:48:32.433,01:48:33.500,195373,195405
1269,01:48:33.500,01:48:35.733,195405,195472
1270,01:48:35.733,01:48:37.533,195472,195526
1271,01:48:37.533,01:48:39.500,195526,195585
1272,01:48:39.500,01:48:40.333,195585,195610
1273,01:48:40.333,02:07:25.333,195610,229360
1274,02:07:25.333,02:07:25.467,229360,229364
